"codprod";"descricao_produto";"unidade";"data_saida";"quantidade";"preco_custo";"preco_vendido";"valor_desconto";"nome_cliente";"cidade_cliente";"bairro_cliente";"vendedor"
"21022";CADEADO 35 MM CAD35LT;UN ;2024-06-17;1.000;11.690;24.680000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;EMANUELLE
"01698";CAP SOLD 25MM KRONA;UN ;2024-06-22;1.000;0.530;1.580000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"16844";LED-BULBO-HP-E27-BR6500K-75W-BIVOLT-5625;UN ;2024-06-27;1.000;55.589;140.790000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"01891";CAIXA DAGUA 1000L POLIET.TIGRE;UN ;2024-06-27;1.000;247.732;449.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"02712";ADAPTADOR P/CX DAGUA 50X1.1/2 KRONA;UN ;2024-06-27;1.000;9.043;35.750000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"03183";PLUG MACHO 2P PRETO/BRANCO EM POTE;UN ;2024-05-02;1.000;1.713;3.250000;0.01;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"19478";CORDAO PARALELO MEGA BWF 300/300V 2X1,5MM BR;MT ;2024-05-02;6.000;1.730;3.650000;0.07;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"20547";FITA ADESIVA CREPE 50MX48MM;UN ;2024-05-02;1.000;7.450;14.970000;0.04;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"05170";CAIXA DESCARGA PLAST 6.8L CARAMELO TIGRE;UN ;2024-07-11;1.000;20.500;38.950000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"19788";ARGAMASSA KOLAMASSA 15 KG TIPO AC-II;UN ;2024-07-11;8.000;12.201;18.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"19618";PARAFUSO FIX 3,5X30MM MDF PHIL PS CISER;UN ;2024-06-28;4.000;0.039;0.160000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"02555";BUCHA PLASTICA C/ANEL 6MM;UN ;2024-06-28;4.000;0.060;0.120000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"14620";SUP MAO FRANCESA 19 X 12 CM BRANCO;UN ;2024-06-28;1.000;1.743;4.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"16196";SUP MAO FRANCESA PRETO - 23 X 14 CM;UN ;2024-06-28;1.000;2.103;5.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"14996";OLEO SINGER 100ML - SINGER;UN ;2024-06-22;1.000;6.540;12.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"20043";PA PN PH AA 5,5X19 RI ZB;UN ;2024-06-22;20.000;0.100;0.350000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"07792";ASSENTO SANIT.ALOMOF.BCO HERC;UN ;2024-06-27;1.000;26.960;59.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"08722";DISCO DE CORTE INOX 115X1.0X22.22MM CORTAG;UN ;2024-06-28;3.000;1.020;3.150000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"10239";PISO CERAL CX2,06M MADERATO MARROM 43X43HD;MT ;2024-07-11;31.590;16.936;37.390000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-07-11;6.000;38.590;44.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"00116";TE SOLD.25MM KRONA;UN ;2024-07-11;1.000;0.524;0.850000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"20288";EXTENSAO COMPACTA C/ CABO PP CH 3 VIAS 3,0M 10A 250V~ BR-BL;UN ;2024-07-11;1.000;18.254;34.680000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"00256";COLA P/ CANO PVC 17G POLYTUBES;UN ;2024-07-11;1.000;1.350;2.750000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"00737";FITA ISOLANTE 18MMX05M IMPERIAL;UN ;2024-07-11;1.000;1.715;3.250000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"02478";TINTA HPISO VERDE 3.6L;UN ;2024-07-01;1.000;36.305;61.900000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"18705";ESMALTE HIDRA+ 750ML PRETO;UN ;2024-07-27;2.000;16.889;26.900000;0.63;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"17603";LIXA FERRO 36 3M;UN ;2024-07-27;3.000;1.472;3.230000;0.11;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"18425";ESMALTE HIDRA+ 3.0LT BRANCO;UN ;2024-07-27;1.000;57.951;98.900000;1.16;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"09225";PNEU DE CARRO DE MAO 3.25X8 FOXLUX COD.F66.03;UN ;2024-05-14;1.000;21.090;59.990000;0.25;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"20078";TOMADA INDUSTRIAL EMBUTIR, PLA¡STICO, 32A 380415V, 3P+T, 6H, IP44, COR VERMELHO, (PCTE 1UN);UN ;2024-05-27;1.000;18.520;37.890000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADRYAN
"02136";DOB ACO 31/2 CT02 PAL BL 840 ZC SIL;UN ;2024-07-09;1.000;9.694;26.550000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"16712";"DOB. 850 X 4"" NIQ - CART";UN ;2024-07-09;1.000;20.570;48.500000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"21024";FECH RES BELLA 40 ESP EXT CIL 712E33455CR;UN ;2024-07-09;1.000;36.975;77.690000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"05214";ADAPTADOR SOLD.CURTO 25X3/4 KRONA;UN ;2023-12-02;1.000;0.481;0.940000;0.01;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"00222";BUCHA RED.25X20MM SOLD CURTA KRONA;UN ;2023-12-02;1.000;0.386;0.660000;0.01;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"19536";FECHAD.  803/33 - ESP. PRETO FOSCO (G);UN ;2023-12-01;2.000;29.484;53.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"19384";"RODIZIO GIR 2"" PU TRANSP NOVE54";UN ;2023-12-01;4.000;8.607;20.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"01542";TOMADA SIMPLES 2P+T 20A/250V LUX2 BC;UN ;2024-06-11;2.000;3.608;10.990000;0.43;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01241";CAIXA DE LUZ 4X2 AMARELO;UN ;2024-06-11;2.000;0.674;1.760000;0.07;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01808";INTER.2TCLS+TOM.2P+T TABLET 10A;UN ;2023-12-01;1.000;9.363;19.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"19568";BATIDA DE PEDRA 900ML;UN ;2023-12-01;1.000;15.373;36.900000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"06830";REGISTRO ESF.32 KRONA;UN ;2024-07-05;1.000;4.482;14.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2024-07-05;2.000;0.630;1.300000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01931";JOELHO ESG.40MM 90G KRONA;PC ;2024-07-10;2.000;0.615;2.200000;0.20;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"00256";COLA P/ CANO PVC 17G POLYTUBES;UN ;2024-07-05;2.000;1.350;2.750000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"12954";TE ESG.40MM TIGRE;UN ;2024-07-10;1.000;1.190;3.030000;0.14;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"02171";TINTA RENDMAIS VERDE LIMAO 3.6L;GL ;2024-06-03;1.000;20.516;41.990000;0.22;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"00737";FITA ISOLANTE 18MMX05M IMPERIAL;UN ;2024-06-03;1.000;1.715;3.250000;0.02;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"00119";TE ESG.100MM KRONA;UN ;2024-06-04;1.000;5.290;15.140000;0.03;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"02286";LUVA SOLD.20X1/2 LR LATAO KRONA;UN ;2024-06-12;1.000;3.060;5.780000;0.06;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"12296";REGISTRO PRESSAO 1/2 DN 15 C52;UN ;2024-06-12;1.000;39.900;75.900000;0.82;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"03625";ADAPTADOR SOLD.CURTO 20X1/2 TIGRE;UN ;2024-06-12;1.000;0.420;1.210000;0.01;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"00256";COLA P/ CANO PVC 17G POLYTUBES;UN ;2024-03-21;1.000;1.210;2.750000;0.14;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;EMANUELLE
"01551";FECHADURA STAM PIVOTANTE QUADRADA CROMADA;UN ;2024-06-14;2.000;62.050;117.990000;5.98;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"20404";MANG. JD TRA. PT150 SUPER FLEXVEL 1/2X2,0MM 200M VD;MT ;2024-06-17;2.000;2.034;3.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"07212";PARAFUSO SEXT.NC ZB 1/4X1.1/2 VONDER;UN ;2024-07-01;2.000;0.202;0.550000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"01414";CHAVE BIELA 17MM TRAMONTINA;UN ;2024-06-14;1.000;12.913;33.000000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"12064";LAMP HIGH LED TKL 225 / 40W 6500K E27;UN ;2024-07-04;3.000;8.871;23.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"19625";PARAFUSO FRANC ACO 1/4X3 ZC CISER;UN ;2024-07-01;2.000;0.383;1.530000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"14960";CURVA ELETRODUTO 90° 25MM KRONA;UN ;2024-06-26;1.000;2.251;6.440000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"07289";PORCA SEXT 1/4 NC ZB VONDER;UN ;2024-07-01;4.000;0.065;0.220000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"21017";CADEADO 20 MM PRETO FOSCO CAD20PF ;UN ;2024-06-08;1.000;6.460;12.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"18485";"VALVULA BR 1.1/4"" P/TANQUE C/ E S/L CB";UN ;2024-03-27;1.000;6.890;12.400000;0.50;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;GABRIEL
"20448";VASO CONE RISCATO 45 AREIA;UN ;2024-06-12;1.000;58.460;105.550000;0.03;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"07300";ELETRODO OK 3.25MMX350MM ESAB;UN ;2024-07-05;6.000;0.600;1.250000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"13668";ARRUELA LISA 3/16 ZB CISER;UN ;2024-07-01;4.000;0.075;0.300000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"04724";PLAFON TASCHIBRA E-27 EM PORCELANA BRANCO;PC ;2024-07-04;2.000;2.250;5.500000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"00994";FITA ISOLANTE 18MMX20M IMPERIAL;UN ;2024-07-04;1.000;4.830;9.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"20368";LAMPADA LED BOLINHA VERDE TASCHIBRA 1W 220V-7897079045468;UN ;2024-07-04;1.000;4.697;8.400000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"01814";TOMADA DUPLA 2P+T TABLET 10A;UN ;2024-07-04;1.000;6.466;18.470000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"05800";CJ 1 INTER.SIMPLES 6A+2TOMADAS 2P+T 10A;UN ;2024-07-04;2.000;9.541;21.450000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"02012";SOLVENTE THINNER ANJO 900ML;UN ;2024-07-27;2.000;10.824;19.990000;0.47;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"03998";LAMPADA LED 9W TASCHIBRA;UN ;2024-07-04;5.000;2.210;4.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"04698";REG.PLASTICO C/CANOPLA 20MM BR HERC;UN ;2023-11-28;1.000;4.946;9.820000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"06500";SIFAO DUPLO KRONA;UN ;2023-11-28;2.000;5.751;16.170000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"00198";COLA P/ CANO PVC 75G  POLYTUBES;UN ;2023-11-28;1.000;3.310;7.400000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2023-12-02;2.000;0.687;1.430000;0.05;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"03620";CAP SOLD 25MM TIGRE;UN ;2023-12-02;1.000;0.417;1.210000;0.02;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"00296";VALVULA DE POCO 3/4 ROSC KRONA;UN ;2023-12-02;1.000;8.793;21.990000;0.37;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"01937";ADAPTADOR SOLD.CURTO 32X1 KRONA;UN ;2023-12-02;2.000;0.930;2.480000;0.08;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"01692";UNIAO SOLD.25MM KRONA;UN ;2023-12-02;1.000;3.961;9.460000;0.16;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"00116";TE SOLD.25MM KRONA;UN ;2023-12-02;1.000;0.508;1.650000;0.03;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"17989";CABO FLEXMEGA BOB VM 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-07-22;50.000;1.561;2.590000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"17145";FACAO CANA CARBONO 14 26653014;UN ;2024-03-27;1.000;42.219;76.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;GABRIEL
"00222";BUCHA RED.25X20MM SOLD CURTA KRONA;UN ;2023-11-28;4.000;0.386;0.660000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"20296";"63 PM PICCO MICRO CORRENTE";UN ;2024-07-04;1.000;58.163;98.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"06497";REGISTRO ESF.25MM KRONA;UN ;2024-07-05;2.000;2.531;8.000000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"02468";TINTA RENDMAIS BRANCO GELO 3.6L;UN ;2024-07-04;1.000;21.753;41.900000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"00510";VALVULA P/LAVAT.TQ PVC 1 V8;UN ;2024-03-06;1.000;1.481;4.400000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADRYAN
"15954";BOMBA PERIFERICA QB80 127~220V/60HZ(B) 0,75KW/1,0CV;UN ;2023-11-28;1.000;341.396;807.440000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"03818";PLUG MACHO 2P PRETO /BRANCO;UN ;2023-11-28;1.000;2.299;5.500000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"05603";TE SOLD.32MM KRONA;UN ;2024-07-05;2.000;1.978;3.800000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"15636";**AREIA LAVADA 1M;UN ;2024-07-11;1.200;72.600;181.500000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"17988";CABO FLEXMEGA BOB VD 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-07-22;30.000;1.561;2.590000;0.02;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"17989";CABO FLEXMEGA BOB VM 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-07-22;30.000;1.561;2.590000;0.01;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"17990";CABO FLEXMEGA AZ BOB 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-07-22;20.000;1.521;2.590000;0.01;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"08373";TORNEIRA COZ.M.B.ALTA AREJ.ART.1/4V C17;UN ;2024-06-26;2.000;45.183;99.000000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"13664";BUCHA PLASTICA C/ANEL 10MM ;UN ;2024-07-22;7.000;0.050;0.250000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"13665";BUCHA PLASTICA C/ANEL 6MM CISER;UN ;2024-07-22;1.000;0.020;0.070000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"02282";JOELHO SOLD.20X1/2 LR KRONA;UN ;2024-06-04;3.000;0.522;1.990000;0.01;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"01694";LUVA SOLD.20MM KRONA;UN ;2024-06-04;1.000;0.257;0.650000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"21404";PISO CERAMICO REF. R55550 ESMALT. RETIF. MONOQUEIMA  A;MT ;2024-07-23;4.300;13.990;33.990000;0.16;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"19657";DISCO DESBASTE 115X6,4X22,23 DBV VONDER;UN ;2024-06-23;1.000;3.288;7.750000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"09018";ASSENTO SANT. ECO UNIVERSAL PRETO;PC ;2024-06-23;1.000;15.036;31.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01768";CHAVE COMBINADA 26MM;UN ;2023-09-09;2.000;16.000;29.150000;0.30;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;CARLOS
"09254";ABRACADEIRA DE NYLON 370X7.0MM FOXLUX BR COD.18.10;UN ;2024-04-25;50.000;0.152;0.650000;1.63;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"20659";DISCO CORTE INOX 4.1/2 X 1.0 X 7/8  PRIX 100/10;UN ;2024-06-23;7.000;0.866;1.800000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"11482";TE ROSCAVEL 1/2 BR KRONA;UN ;2024-06-24;1.000;1.485;4.150000;0.10;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"15550";NIPEL ROSC 3/4 KRONA;UN ;2024-06-24;1.000;0.667;1.550000;0.04;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"05247";CAIXA DESCARGA PLAST 6.8L BRANCA TIGRE;UN ;2024-07-24;1.000;20.050;37.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"00484";TINTA RENDMAIS CAMURCA 3.6L;GL ;2024-06-04;2.000;20.515;41.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"17378";ARRUELA LISA  1/2 ZB CISER;UN ;2024-07-24;4.000;0.186;0.750000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"19625";PARAFUSO FRANC ACO 1/4X3 ZC CISER;UN ;2024-07-24;4.000;0.383;1.530000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"13963";PARAFUSO FR AC UNC C/PO SX 3/8X6 PS ZB CISER;UN ;2024-07-24;4.000;1.613;4.350000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"19413";ESPELHO REDONDO 500X500X3MM;UN ;2024-06-21;1.000;47.437;125.990000;0.99;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;EMANUELLE
"11112";TINTA RENDMAIS BRANCO GELO 15L;UN ;2024-06-28;1.000;70.449;109.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"03348";ZARCAO HFER 900ML CINZA;UN ;2024-06-10;1.000;20.933;39.800000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"00116";TE SOLD.25MM KRONA;UN ;2024-04-01;2.000;0.493;0.850000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"04304";PLACA CEGA 4X4 LIZ BRANCA;UN ;2024-06-25;2.000;5.409;12.490000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2024-06-25;3.000;37.450;41.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"18954";CADEADO CR30;UN ;2024-04-09;1.000;10.860;22.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;EMANUELLE
"13668";ARRUELA LISA 3/16 ZB CISER;UN ;2024-07-24;4.000;0.075;0.300000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"08202";REFLETOR TR LED 50W SLIM 6500K PRETO;UN ;2024-06-16;1.000;16.045;49.950000;0.95;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"07289";PORCA SEXT 1/4 NC ZB VONDER;UN ;2024-07-24;4.000;0.065;0.220000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"17989";CABO FLEXMEGA BOB VM 2,5MM BWF 70C 450/750V CO-EXTRUSADO;MT ;2024-07-25;20.000;1.561;2.590000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"17962";TINTA SPRAY USO GERAL AZL 350ML;UN ;2024-02-22;2.000;11.298;27.710000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;GABRIEL
"08567";TINTA SPRAY TEKBOND 350ML VERMELHO CLARO;UN ;2024-02-22;1.000;20.850;34.640000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;GABRIEL
"17966";TINTA SPRAY USO GERAL VDE 350ML;UN ;2024-02-22;1.000;10.436;25.400000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;GABRIEL
"08579";TINTA SPRAY TEKBOND AMARELO 350ML;UN ;2024-02-22;1.000;10.436;25.400000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;GABRIEL
"19788";ARGAMASSA KOLAMASSA 15 KG TIPO AC-II;UN ;2024-07-25;1.000;12.201;18.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ALEXANDRE
"05011";CAP SOLD 20MM KRONA;UN ;2024-05-08;2.000;0.634;1.300000;0.17;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"04638";JOELHO SOLD.25MM 90G KRONA;UN ;2024-04-01;4.000;0.312;0.850000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01709";BUCHA RED.32X25MM CURTA KRONA;UN ;2024-04-01;1.000;0.630;1.300000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01263";FITA VEDA ROSCA 12MMX25M;UN ;2024-04-01;1.000;2.030;5.750000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"07876";CANO SOLDAVEL 25MM KRONA 6M;MT ;2024-04-01;3.000;10.950;24.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"04730";REGISTRO ESF. 25MM HERC;UN ;2024-04-01;3.000;5.561;14.290000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01918";JOELHO SOLD.25X1/2 90G TIGRE;UN ;2024-04-01;3.000;2.410;6.490000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"00048";CIMENTO POTY TODAS AS OBRAS 50KG;PCT;2023-08-30;5.000;30.950;41.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"15088";PROTETOR AUDITIVO SILICONE - WORKER;UN ;2024-06-23;2.000;2.400;5.650000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"01969";SERRA STARRETT 18D;UN ;2024-06-23;1.000;5.240;13.750000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"07878";TUBO ESG.BRANCO 40MM 6M KRONA;UN ;2023-09-04;0.200;12.482;41.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"01931";JOELHO ESG.40MM 90G KRONA;PC ;2023-09-04;4.000;0.472;2.310000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;YANKC
"09817";CHAVE PHILLIPS 1/4 X10;UN ;2023-08-23;1.000;3.369;9.080000;0.08;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
"07475";DUCHA MAN ABS HIG.REG.BR 3651 HERC;UN ;2024-06-24;1.000;30.300;63.990000;1.55;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"09191";CAMARA DE AR 3.25X8 FAMASTIL FOXLUX COD.6604;UN ;2024-05-14;1.000;11.060;23.500000;0.10;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;ADEMILSON
"00236";FITA ISOLANTE 18MMX10M IMPERIAL;UN ;2023-08-21;3.000;2.178;5.990000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;CARLOS
"20185";FE0084-024 SUPORTE MAO FRANCESA LEVE 33CM P/ PRAT DE 35CM BR CX/24;UN ;2024-06-08;1.000;5.858;10.550000;0.00;CONSUMIDOR LJ 2;TUTOIA ;CENTRO;INGRID
